carat,cut,color,clarity,depth,table,price,x,y,z,clarity_measure,color_measure
0.32,Ideal,E,VS1,61.8,56.0,825,4.4,2.7284699999999997,2.20269723,4,5
0.32,Ideal,E,VS1,61.0,54.0,825,4.44,2.7145,2.1821225,4,5
0.32,Ideal,E,VS1,61.1,55.0,825,4.44,2.7189499999999995,2.187059225,4,5
0.32,Ideal,E,VS1,62.3,54.0,825,4.37,2.7318549999999995,2.2122278325,4,5
0.28,Ideal,F,IF,62.0,53.0,825,4.23,2.6412000000000004,2.130072,7,4
0.3,Good,D,VVS1,63.3,61.0,825,4.21,2.671260000000002,2.1779187900000005,6,6
0.37,Good,D,VS1,62.1,54.0,825,4.67,2.918700000000001,2.3562913500000002,4,6
0.42,Premium,D,VS2,61.3,58.0,825,4.8,2.951595000000001,2.3758638675,3,6
0.34,Ideal,E,VVS2,62.3,55.0,826,4.49,2.80973,2.273865895,5,5
0.3,Ideal,E,VVS1,59.5,60.0,826,4.36,2.6001499999999993,2.070644625,6,5
0.3,Ideal,E,VVS1,60.0,60.0,826,4.37,2.6279999999999992,2.0993999999999997,6,5
0.3,Ideal,E,VVS1,62.4,55.0,826,4.32,2.7019199999999985,2.1908390399999997,6,5
0.3,Ideal,E,VVS1,62.6,54.0,826,4.28,2.68867,2.18119371,6,5
0.3,Ideal,E,VVS1,62.3,55.0,826,4.29,2.682015,2.1717826725,6,5
0.4,Ideal,I,VS1,60.9,56.0,826,4.76,2.9110199999999997,2.33582559,4,1
0.3,Ideal,G,IF,62.6,54.0,826,4.3,2.7011899999999995,2.1913724699999997,7,3
0.34,Good,G,VVS2,58.0,61.0,826,4.56,2.6506000000000007,2.091074,5,3
0.32,Premium,H,SI1,60.9,60.0,461,4.4,2.6887349999999994,2.1585198075,2,2
0.32,Good,H,SI1,63.5,57.0,461,4.34,2.771775,2.2579885625,2,2
0.32,Very Good,H,SI1,61.8,56.0,461,4.4,2.7284699999999997,2.20269723,2,2
0.32,Good,H,SI1,63.4,55.0,461,4.36,2.77058,2.26039386,2,2
0.28,Very Good,I,VS1,60.9,57.0,462,4.22,2.579114999999999,2.0703305174999995,4,1
0.26,Ideal,H,VS1,62.2,55.0,462,4.06,2.540870000000001,2.05287057,4,2
0.28,Ideal,H,VS1,62.2,54.0,462,4.19,2.618620000000001,2.1174808200000004,4,2
0.23,Good,F,VVS2,61.2,62.0,462,3.95,2.42964,1.95216984,5,4
0.25,Good,D,VVS2,64.6,56.0,462,3.97,2.57108,2.1127688399999998,5,6
0.23,Good,E,VVS1,62.8,62.0,462,3.9,2.4586200000000002,1.99660668,6,5
0.31,Very Good,G,SI1,61.5,59.0,462,4.34,2.6814,2.1590805,2,3
0.31,Premium,G,SI1,62.1,58.0,462,4.33,2.698245000000001,2.1822700725,2,3
0.31,Good,D,SI2,63.7,58.0,462,4.27,2.729544999999999,2.2293550824999997,1,6
0.31,Very Good,D,SI2,61.8,60.0,462,4.33,2.688299999999999,2.1686547,1,6
0.31,Very Good,D,SI2,62.9,54.0,462,4.3,2.7204249999999996,2.2079236625,1,6
0.31,Very Good,D,SI2,62.8,53.0,462,4.35,2.738079999999999,2.2256571199999997,1,6
0.31,Good,D,SI2,63.6,54.0,462,4.31,2.7506999999999993,2.2453025999999996,1,6
0.31,Very Good,G,SI1,62.8,55.0,462,4.32,2.731799999999999,2.2142652,2,3
0.31,Ideal,G,SI1,62.2,55.0,462,4.36,2.71814,2.2013015400000002,2,3
0.31,Premium,G,SI1,61.8,60.0,462,4.32,2.67903,2.16270027,2,3
0.31,Very Good,D,SI2,62.5,55.0,462,4.3,2.7,2.1875,1,6
0.31,Very Good,D,SI2,62.7,59.0,462,4.3,2.7117749999999994,2.1981914624999996,1,6
0.31,Premium,D,SI2,62.1,59.0,462,4.31,2.688930000000001,2.173167765,1,6
0.31,Premium,D,SI2,60.1,58.0,462,4.38,2.6383899999999993,2.1090261949999998,1,6
0.31,Very Good,G,SI1,63.0,58.0,462,4.3,2.7215999999999996,2.211804,2,3
0.31,Premium,D,SI2,60.1,60.0,462,4.38,2.641395000000001,2.1099291975,1,6
0.31,Good,G,SI1,63.2,54.0,462,4.31,2.7302400000000002,2.22471584,2,3
0.31,Ideal,D,SI2,62.1,57.0,462,4.32,2.68893,2.176272765,1,6
0.31,Good,G,SI1,63.6,57.0,462,4.29,2.7411600000000007,2.23590888,2,3
0.31,Ideal,G,SI1,62.2,55.0,462,4.35,2.708809999999999,2.1952899099999996,2,3
0.31,Good,E,VVS1,59.0,59.0,826,4.4,2.6019000000000005,2.0655605,6,5
0.51,Premium,E,I1,58.0,60.0,826,5.29,3.0507999999999997,2.4188319999999996,0,5
0.4,Good,F,VS2,63.4,54.4,826,4.68,2.98297,2.42916149,3,4
0.31,Very Good,D,VVS1,61.1,56.0,826,4.35,2.6792350000000003,2.1474312925,6,6
0.38,Very Good,J,IF,60.9,61.0,827,4.66,2.859255,2.2896131475,7,0
0.33,Ideal,H,VVS2,61.3,56.0,827,4.43,2.72785,2.193881025,5,2
0.28,Ideal,D,VVS2,61.1,55.0,827,4.23,2.599805,2.0865054275,5,6
0.4,Good,D,VS2,61.2,62.0,827,4.7,2.8916999999999984,2.3230601999999996,3,6
0.41,Good,F,VS1,64.4,57.0,827,4.67,3.02036,2.47629592,4,4
0.41,Good,E,VS1,62.8,58.0,827,4.67,2.9421800000000013,2.3902245200000003,4,5
0.35,Very Good,D,SI1,63.3,57.0,827,4.53,2.86116,2.33930214,2,6
0.35,Ideal,D,SI1,62.3,55.0,827,4.56,2.8284200000000004,2.30149283,2,6
0.35,Ideal,D,SI1,60.7,57.0,827,4.57,2.761850000000001,2.2252164750000003,2,6
0.35,Premium,D,SI1,60.2,57.0,827,4.61,2.7601700000000005,2.21842117,2,6
0.35,Ideal,D,SI1,61.6,57.0,827,4.55,2.7997199999999998,2.26371376,2,6
0.35,Premium,D,SI1,61.8,59.0,827,4.56,2.8118999999999996,2.2779171,2,6
0.35,Premium,D,SI1,61.0,60.0,827,4.58,2.7816,2.245288,2,6
0.35,Premium,D,SI1,60.1,61.0,827,4.59,2.749574999999999,2.2055422874999997,2,6
0.35,Ideal,D,SI1,60.8,55.0,827,4.59,2.781599999999999,2.2409663999999996,2,6
0.35,Ideal,D,SI1,61.6,55.0,827,4.56,2.7997199999999998,2.2667937599999997,2,6
0.35,Premium,D,SI1,62.1,58.0,827,4.54,2.8100250000000004,2.2821827625,2,6
0.35,Ideal,D,SI1,62.3,55.0,827,4.54,2.8190750000000007,2.2923518625000003,2,6
0.35,Premium,D,SI1,60.9,58.0,827,4.55,2.7618149999999986,2.2264476674999996,2,6
0.35,Ideal,D,SI1,62.3,57.0,827,4.52,2.80973,2.283210895,2,6
0.35,Ideal,D,SI1,61.6,56.0,827,4.53,2.778159999999999,2.25091328,2,6
0.35,Ideal,D,SI1,62.7,56.0,827,4.51,2.8215000000000012,2.29842525,2,6
0.35,Ideal,D,SI1,63.0,57.0,827,4.52,2.8286999999999995,2.3148405,2,6
0.35,Ideal,D,SI1,61.3,57.0,827,4.57,2.7922149999999997,2.2565188975,2,6
0.38,Ideal,F,SI2,60.6,56.0,827,4.73,2.857289999999999,2.29894887,1,4
0.5,Fair,F,I1,57.5,66.0,827,5.3,3.0101249999999995,2.3891609375,0,4
0.41,Ideal,I,VVS2,61.6,57.0,827,4.76,2.938319999999999,2.3710825599999996,5,1
0.41,Very Good,G,VS2,60.9,61.0,827,4.74,2.889705,2.3232451725,3,3
0.41,Good,I,VVS2,63.5,57.0,827,4.72,3.009899999999999,2.4542432499999998,5,1
0.41,Very Good,G,VS2,59.8,61.0,827,4.78,2.8704,2.2874696,3,3
0.32,Ideal,F,VVS1,61.1,56.0,827,4.42,2.709785,2.1781493175,6,4
0.41,Premium,G,VS2,59.8,58.0,827,4.8,2.8823599999999994,2.2970256399999998,3,3
0.41,Premium,G,VS2,59.2,58.0,827,4.8,2.850480000000001,2.2645420800000005,3,3
0.41,Ideal,G,VS2,61.4,54.0,827,4.77,2.9502699999999997,2.3701228899999998,3,3
0.41,Ideal,G,VS2,62.1,57.0,827,4.72,2.949749999999999,2.3814573749999997,3,3
0.41,Premium,G,VS2,60.8,59.0,827,4.78,2.912320000000001,2.3384652800000003,3,3
0.41,Premium,I,VVS2,62.4,60.0,827,4.7,2.9421600000000003,2.38435392,5,1
0.41,Very Good,G,VS2,59.9,59.0,827,4.82,2.8991599999999993,2.31188842,3,3
0.41,Premium,G,VS2,59.7,59.0,827,4.81,2.8805249999999996,2.2956217124999996,3,3
0.41,Ideal,H,VS1,62.7,56.0,827,4.73,2.97825,2.416536375,4,2
0.41,Premium,G,VS2,62.4,58.0,827,4.72,2.9577599999999995,2.3954611199999998,3,3
0.41,Premium,G,VS2,62.6,58.0,827,4.71,2.9578499999999996,2.40003705,3,3
0.41,Ideal,G,VS2,62.7,56.0,827,4.71,2.968844999999998,2.4073179074999995,3,3
0.41,Premium,G,VS2,61.8,59.0,827,4.72,2.9293200000000006,2.36363988,3,3
0.41,Premium,G,VS2,61.4,59.0,827,4.75,2.928779999999999,2.3573854599999997,3,3
0.41,Ideal,G,VS2,62.4,55.0,827,4.73,2.9608799999999995,2.39955456,3,3
0.41,Premium,G,VS2,60.9,58.0,827,4.8,2.932335,2.3544960075,3,3
0.41,Ideal,G,VS2,62.7,55.0,827,4.75,2.9907900000000005,2.426737665,3,3
0.41,Premium,G,VS2,61.9,59.0,827,4.73,2.94025,2.373942375,3,3
0.41,Ideal,G,VS2,59.8,57.0,827,4.81,2.8883400000000012,2.30180366,3,3
0.41,Very Good,G,VS2,61.0,56.0,827,4.81,2.940199999999999,2.3638109999999997,3,3
0.41,Premium,G,VS2,62.6,59.0,827,4.73,2.970369999999999,2.41021581,3,3
0.41,Premium,G,VS2,61.5,58.0,827,4.8,2.9581500000000007,2.385631125,3,3
0.41,Good,I,VVS2,63.9,55.0,827,4.71,3.0192749999999995,2.4695033625,5,1
0.41,Ideal,G,VS2,62.7,56.0,827,4.74,2.9813849999999986,2.4206541974999998,3,3
0.41,Good,J,IF,63.5,54.0,827,4.7,3.000375,2.4448690625,7,0
0.41,Very Good,I,VVS2,62.9,58.0,827,4.71,2.9720249999999986,2.4159968624999997,5,1
0.41,Very Good,G,VS2,62.9,59.0,827,4.7,2.9720249999999986,2.4128518624999997,3,3
0.41,Ideal,G,VS2,60.9,57.0,827,4.79,2.9323349999999992,2.3514510074999997,3,3
0.41,Ideal,G,VS2,62.4,54.0,827,4.78,2.9920799999999996,2.42488896,3,3
0.41,Ideal,H,VS1,61.9,56.0,827,4.75,2.949535,2.3830060825,4,2
0.41,Premium,G,VS2,61.6,58.0,827,4.73,2.929080000000001,2.3589966400000004,3,3
0.41,Ideal,G,VS2,61.4,55.0,827,4.75,2.9318500000000007,2.35832795,3,3
0.41,Very Good,H,VS1,62.0,56.0,827,4.74,2.9512,2.384272,4,2
0.41,Very Good,G,VS2,61.3,57.0,827,4.76,2.9301399999999997,2.35702791,3,3
0.41,Very Good,H,VS1,62.8,59.0,827,4.73,2.9421800000000005,2.4090645200000003,4,2
0.41,Ideal,I,VVS2,61.7,56.0,827,4.77,2.952345,2.3823434325,5,1
0.41,Premium,H,VS1,62.6,60.0,827,4.75,2.979759999999999,2.4194148799999997,4,2
0.41,Very Good,G,VS2,61.7,61.0,827,4.7,2.912239999999999,2.3483760399999998,3,3
0.41,Premium,G,VS2,61.8,58.0,827,4.75,2.94168,2.37672912,3,3
0.41,Ideal,G,VS2,62.5,56.0,827,4.72,2.9593749999999988,2.3998046874999996,3,3
0.41,Ideal,I,VVS2,62.3,56.0,827,4.73,2.95925,2.395201375,5,1
0.41,Good,I,VVS2,63.1,56.0,827,4.72,2.9877850000000006,2.4318061675,5,1
0.41,Ideal,G,VS2,62.7,56.0,827,4.72,2.9719800000000003,2.41143573,3,3
0.41,Premium,I,VVS2,59.9,58.0,827,4.81,2.8991599999999993,2.3088934199999995,5,1
0.41,Ideal,G,VS2,62.5,54.0,827,4.75,2.9781250000000004,2.4150390625,3,3
0.41,Premium,I,VVS2,62.1,58.0,827,4.76,2.9621699999999995,2.397733785,5,1
0.41,Premium,G,VS2,61.4,59.0,827,4.75,2.928779999999999,2.3573854599999997,3,3
0.41,Good,J,IF,63.6,54.0,827,4.72,3.0114599999999996,2.45860428,7,0
0.41,Ideal,G,VS2,62.2,57.0,827,4.71,2.9389499999999984,2.3788234499999996,3,3
0.34,Ideal,E,VS1,62.4,54.0,827,4.45,2.7892799999999998,2.25865536,4,5
0.32,Ideal,E,VVS1,62.2,55.0,827,4.37,2.7305800000000007,2.20828038,6,5
0.32,Ideal,E,VVS1,61.6,56.0,827,4.37,2.710400000000001,2.1807632000000003,6,5
0.41,Ideal,H,VS1,61.8,56.0,827,4.77,2.9602200000000005,2.38863798,4,2
0.36,Ideal,F,VVS2,61.5,55.0,828,4.59,2.8320749999999997,2.2822880624999997,5,4
0.31,Ideal,D,VVS2,61.8,54.0,828,4.36,2.70066,2.18174394,5,6
0.31,Ideal,D,VVS2,61.5,56.0,828,4.39,2.7121500000000003,2.183911125,5,6
0.32,Ideal,F,VVS1,61.0,56.0,828,4.42,2.71145,2.17509225,6,4
0.33,Ideal,F,VVS1,60.6,59.0,828,4.45,2.71185,2.17004055,6,4
0.31,Ideal,F,VVS1,62.1,54.0,828,4.35,2.7106650000000005,2.1923364825,6,4
0.31,Ideal,F,VVS1,62.4,55.0,828,4.33,2.7112800000000004,2.19687936,6,4
0.31,Ideal,F,VVS1,62.0,55.0,828,4.34,2.700100000000001,2.1824310000000002,6,4
0.44,Ideal,J,VS2,62.3,54.0,828,4.89,3.0371250000000005,2.4692994375,3,0
0.39,Ideal,F,VS2,62.1,53.0,828,4.73,2.9497500000000008,2.3845623750000002,3,4
0.32,Ideal,D,VS2,61.0,56.0,828,4.41,2.699250000000001,2.1683212500000004,3,6
0.4,Ideal,I,VS1,62.0,54.0,828,4.72,2.9356999999999998,2.373267,4,1
0.36,Ideal,E,VS1,62.0,55.0,828,4.58,2.8458000000000006,2.301998,4,5
0.47,Fair,E,SI1,65.2,59.0,828,4.75,3.1198200000000016,2.5655613200000005,2,5
0.28,Ideal,F,IF,62.4,55.0,828,4.2,2.61144,2.12516928,7,4
0.28,Premium,E,VVS2,60.1,59.0,828,4.26,2.5482400000000007,2.04587612,5,5
0.28,Ideal,E,VVS1,62.0,56.0,828,4.23,2.6102000000000007,2.1204620000000003,6,5
0.28,Ideal,E,VVS2,62.4,56.0,828,4.2,2.60832,2.12419584,5,5
0.28,Ideal,E,VVS2,62.1,56.0,828,4.21,2.608199999999999,2.1170511,5,5
0.28,Ideal,E,VVS2,60.3,57.0,828,4.25,2.5506900000000012,2.0504080350000002,5,5
0.28,Premium,E,VVS1,62.9,52.0,828,4.21,2.638654999999999,2.1539019974999998,6,5
0.28,Premium,E,VVS1,61.1,60.0,828,4.21,2.5600899999999998,2.068262495,6,5
0.28,Premium,E,VVS1,61.3,60.0,828,4.21,2.571535,2.0785404775,6,5
0.32,Ideal,G,VS1,60.8,57.0,828,4.42,2.6782399999999997,2.15786496,4,3
0.32,Good,F,VS2,63.6,57.0,828,4.37,2.76978,2.27045004,3,4
0.32,Premium,H,VVS2,61.0,58.0,828,4.44,2.6992499999999993,2.17747125,5,2
0.32,Premium,H,VVS2,61.6,55.0,828,4.44,2.7288799999999993,2.20801504,5,2
0.32,Premium,H,VVS2,60.2,60.0,828,4.48,2.6879299999999997,2.15754693,5,2
0.32,Premium,H,VVS2,62.3,58.0,828,4.37,2.71005,2.205435575,5,2
0.32,Very Good,H,VVS2,63.4,56.0,828,4.37,2.761070000000001,2.2605491900000003,5,2
0.32,Premium,H,VVS2,62.1,58.0,828,4.39,2.7106649999999997,2.2047564824999997,5,2
0.32,Ideal,H,VVS2,62.9,57.0,828,4.39,2.751875,2.2461196875,5,2
0.32,Ideal,H,VVS2,61.9,55.0,828,4.39,2.711219999999999,2.1978275899999997,5,2
0.32,Ideal,H,VVS2,61.7,56.0,828,4.42,2.711715,2.2001340775,5,2
0.32,Ideal,H,VVS2,61.8,55.0,828,4.42,2.7192000000000016,2.2060128000000003,5,2
0.32,Ideal,H,VVS2,61.8,55.0,828,4.42,2.7192000000000016,2.2060128000000003,5,2
0.32,Ideal,H,VVS2,62.0,55.0,828,4.42,2.7311000000000005,2.216841,5,2
0.32,Ideal,H,VVS2,61.2,56.0,828,4.43,2.7019800000000007,2.18238588,5,2
0.32,Premium,G,VS1,59.2,59.0,828,4.47,2.64032,2.10465472,4,3
0.32,Ideal,G,VS1,61.3,55.0,828,4.46,2.7217199999999995,2.20119718,4,3
0.32,Ideal,G,VS1,60.5,56.0,828,4.44,2.6801499999999994,2.153845375,4,3
0.32,Ideal,G,VS1,61.2,56.0,828,4.44,2.7111599999999996,2.18825496,4,3
0.32,Ideal,G,VS1,61.8,55.0,828,4.45,2.74083,2.22196647,4,3
0.32,Premium,G,VS1,62.1,56.0,828,4.43,2.741715,2.2268175075,4,3
0.32,Premium,G,VS1,60.6,60.0,828,4.44,2.6785200000000007,2.15691156,4,3
0.32,Premium,G,VS1,62.1,55.0,828,4.44,2.7479250000000013,2.2318507125000004,4,3
0.32,Ideal,G,VS1,61.2,56.0,828,4.45,2.7111599999999987,2.1913149599999997,4,3
0.32,Ideal,G,VS1,62.1,55.0,828,4.42,2.7386099999999995,2.222748405,4,3
0.32,Ideal,G,VS1,61.2,57.0,828,4.43,2.7019800000000007,2.18238588,4,3
0.32,Premium,G,VS1,61.3,62.0,828,4.42,2.700265,2.1823612225,4,3
0.32,Premium,G,VS1,61.0,59.0,828,4.43,2.6901,2.1716305,4,3
0.32,Ideal,G,VS1,61.7,55.0,828,4.43,2.7209700000000003,2.206074245,4,3
0.32,Ideal,G,VS1,61.9,55.0,828,4.43,2.7297899999999995,2.2159550049999996,4,3
0.32,Ideal,G,VS1,61.6,57.0,828,4.42,2.7104,2.1961632,4,3
0.32,Ideal,G,VS1,62.8,54.0,828,4.41,2.7600599999999993,2.25139884,4,3
0.32,Ideal,G,VS1,61.6,56.0,828,4.42,2.7104,2.1961632,4,3
0.32,Ideal,G,VS1,62.1,55.0,828,4.41,2.7292949999999996,2.2167510975,4,3
0.32,Premium,G,VS1,61.7,58.0,828,4.41,2.711715,2.1970490775,4,3
0.32,Ideal,G,VS1,62.9,57.0,828,4.4,2.758165,2.2512428925,4,3
0.32,Ideal,G,VS1,61.7,55.0,828,4.41,2.7086300000000003,2.196097355,4,3
0.32,Ideal,G,VS1,62.0,56.0,828,4.41,2.7218,2.210858,4,3
0.32,Ideal,G,VS1,63.0,55.0,828,4.38,2.74995,2.24593425,4,3
0.32,Ideal,G,VS1,62.0,56.0,828,4.39,2.7093999999999996,2.200814,4,3
0.32,Premium,G,VS1,62.4,58.0,828,4.4,2.7300000000000004,2.2245600000000003,4,3
0.32,Premium,G,VS1,61.4,58.0,828,4.4,2.6893200000000004,2.1764212400000003,4,3
0.32,Premium,G,VS1,62.1,58.0,828,4.39,2.7199800000000005,2.20764879,4,3
0.32,Ideal,G,VS1,62.3,54.0,828,4.39,2.7287399999999993,2.2174875099999998,4,3
0.32,Ideal,G,VS1,62.3,56.0,828,4.39,2.7287399999999993,2.2174875099999998,4,3
0.32,Very Good,G,VS1,63.2,55.0,828,4.39,2.768159999999999,2.2619785599999997,4,3
0.32,Ideal,G,VS1,61.3,57.0,828,4.4,2.6880050000000004,2.1724735325,4,3
0.32,Ideal,G,VS1,62.3,55.0,828,4.4,2.7318550000000004,2.2215728325,4,3
0.32,Premium,G,VS1,62.8,58.0,828,4.39,2.7412199999999993,2.23920308,4,3
0.32,Premium,G,VS1,61.8,60.0,828,4.36,2.69139,2.1788795100000002,4,3
0.32,Premium,G,VS1,62.8,59.0,828,4.37,2.7318,2.2299652,4,3
0.32,Premium,F,VS2,59.4,58.0,828,4.48,2.6492400000000016,2.1173842800000005,3,4
0.32,Ideal,F,VS2,61.1,57.0,828,4.47,2.7220050000000002,2.1971575275,3,4
0.32,Premium,F,VS2,59.5,61.0,828,4.46,2.6418,2.1127854999999998,3,4
0.32,Premium,F,VS2,60.7,58.0,828,4.45,2.689009999999999,2.1666895349999997,3,4
0.32,Ideal,F,VS2,61.9,56.0,828,4.44,2.7390750000000006,2.2219237125,3,4
0.32,Premium,F,VS2,60.8,58.0,828,4.44,2.6904000000000003,2.1676416,3,4
0.32,Ideal,F,VS2,61.2,56.0,828,4.44,2.708100000000001,2.1873186000000002,3,4
0.32,Premium,F,VS2,59.7,59.0,828,4.44,2.641725,2.1138949125,3,4
0.32,Ideal,F,VS2,60.3,55.0,828,4.45,2.6682749999999995,2.1461599125,3,4
0.32,Ideal,F,VS2,61.3,56.0,828,4.43,2.70946,2.1882444899999998,3,4
0.32,Ideal,F,VS2,62.4,55.0,828,4.43,2.7580800000000005,2.24268096,3,4
0.32,Ideal,F,VS2,61.1,57.0,828,4.44,2.70062,2.18145941,3,4
0.32,Premium,F,VS2,61.2,59.0,828,4.42,2.69892,2.17838952,3,4
0.32,Ideal,F,VS2,61.5,56.0,828,4.42,2.7121499999999994,2.1931361249999997,3,4
0.32,Ideal,F,VS2,61.5,55.0,828,4.42,2.7121499999999994,2.1931361249999997,3,4
0.32,Premium,F,VS2,60.2,59.0,828,4.43,2.6578300000000006,2.13343683,3,4
0.32,Ideal,F,VS2,61.6,57.0,828,4.43,2.719640000000001,2.20208912,3,4
0.32,Ideal,F,VS2,61.6,55.0,828,4.43,2.719640000000001,2.20208912,3,4
0.32,Premium,F,VS2,60.6,59.0,828,4.44,2.6785200000000007,2.15691156,3,4
0.32,Ideal,F,VS2,61.7,55.0,828,4.41,2.7178850000000017,2.1989525225000004,3,4
0.32,Premium,F,VS2,61.5,58.0,828,4.42,2.7090750000000003,2.1921905625,3,4
0.32,Premium,F,VS2,61.1,58.0,828,4.42,2.6914549999999995,2.1725495025,3,4
0.32,Premium,F,VS2,61.4,60.0,828,4.42,2.701600000000001,2.1863312,3,4
0.32,Ideal,F,VS2,62.6,55.0,828,4.41,2.7512700000000008,2.24147751,3,4
0.32,Premium,F,VS2,61.7,58.0,828,4.41,2.711715,2.1970490775,3,4
0.32,Ideal,F,VS2,62.4,54.0,828,4.4,2.7393600000000005,2.22748032,3,4
0.32,Premium,F,VS2,61.0,61.0,828,4.41,2.6809499999999984,2.1627397499999996,3,4
0.32,Ideal,F,VS2,62.3,56.0,828,4.4,2.7318550000000004,2.2215728325,3,4
0.32,Ideal,F,VS2,62.5,56.0,828,4.38,2.73125,2.222265625,3,4
0.32,Ideal,F,VS2,61.9,56.0,828,4.39,2.711219999999999,2.1978275899999997,3,4
0.32,Ideal,F,VS2,61.3,57.0,828,4.4,2.6880050000000004,2.1724735325,3,4
0.32,Premium,F,VS2,61.3,60.0,828,4.4,2.6880050000000004,2.1724735325,3,4
0.32,Premium,F,VS2,62.1,59.0,828,4.41,2.7199799999999987,2.2138587899999997,3,4
0.32,Ideal,F,VS2,62.2,55.0,828,4.37,2.71192,2.20247712,3,4
0.32,Ideal,F,VS2,62.4,56.0,828,4.37,2.7206399999999995,2.21227968,3,4
0.32,Ideal,F,VS2,62.1,57.0,828,4.38,2.7106649999999997,2.2016514825,3,4
0.32,Ideal,F,VS2,62.8,57.0,828,4.36,2.7286600000000014,2.2258392400000004,3,4
0.32,Ideal,F,VS2,62.4,57.0,828,4.38,2.7206400000000004,2.21539968,3,4
0.32,Ideal,F,VS2,62.8,53.0,828,4.38,2.738079999999999,2.2350771199999997,3,4
0.32,Very Good,F,VS2,63.4,57.0,828,4.36,2.7515600000000004,2.25436452,3,4
0.32,Very Good,F,VS2,63.2,58.0,828,4.35,2.73972,2.24035152,3,4
0.3,Ideal,F,VS2,60.5,56.0,828,4.37,2.6317499999999994,2.118029375,3,4
0.32,Ideal,G,VS1,61.2,56.0,828,4.43,2.698920000000001,2.18144952,4,3
0.32,Premium,G,VS1,62.5,60.0,828,4.35,2.7,2.203125,4,3
0.32,Ideal,F,VS2,62.5,56.0,828,4.4,2.7406249999999996,2.2314453125,3,4
0.44,Premium,G,VS2,60.6,58.0,828,4.9,2.9875799999999995,2.38993674,3,3
0.4,Very Good,J,IF,62.7,60.0,828,4.64,2.928089999999999,2.3725962149999997,7,0
0.4,Very Good,J,IF,62.2,61.0,828,4.68,2.9202899999999996,2.36369019,7,0
0.4,Ideal,J,IF,62.4,56.0,828,4.71,2.9483999999999995,2.3894208,7,0
0.33,Ideal,F,VVS1,62.1,56.0,828,4.43,2.760345,2.2326021225,6,4
0.4,Ideal,J,IF,62.6,56.0,828,4.71,2.960980000000001,2.40101674,7,0
0.32,Premium,D,VS2,58.8,59.0,829,4.52,2.6489399999999987,2.1076683599999995,3,6
0.44,Very Good,F,SI1,62.8,59.0,829,4.88,3.0740600000000002,2.49757484,2,4
0.42,Very Good,I,SI1,63.5,54.0,829,4.76,3.0099,2.46694325,2,1
0.33,Premium,E,VS2,62.0,60.0,829,4.46,2.7497,2.235007,3,5
0.32,Ideal,F,VVS2,60.4,57.0,829,4.46,2.69686,2.16137172,5,4
0.33,Ideal,F,VVS1,62.0,59.0,829,4.42,2.7497,2.222607,6,4
0.41,Ideal,H,VS1,61.6,57.0,829,4.77,2.950640000000001,2.37795712,4,2
0.42,Ideal,G,SI2,60.7,57.0,829,4.87,2.9469850000000006,2.3724549475,1,3
0.34,Ideal,E,VS2,62.0,56.0,829,4.48,2.771399999999999,2.247934,3,5
0.34,Ideal,E,VS2,62.2,57.0,829,4.46,2.7616799999999992,2.2459424799999996,3,5
0.47,Fair,E,SI1,67.9,56.0,829,4.84,3.2218549999999997,2.7369997725,2,5
0.35,Ideal,E,VS1,62.3,56.0,829,4.5,2.80973,2.276980895,4,5
0.35,Ideal,D,VS2,62.5,55.0,829,4.5,2.828125,2.2900390625,3,6
0.35,Ideal,D,VS2,61.8,56.0,829,4.51,2.7995400000000004,2.25864786,3,6
0.35,Ideal,D,VS2,62.3,55.0,829,4.52,2.822189999999999,2.2870921849999997,3,6
0.35,Premium,D,VS2,61.9,58.0,829,4.51,2.8195450000000006,2.2684941775,3,6
0.35,Very Good,E,VS1,62.3,60.0,829,4.5,2.80973,2.276980895,4,5
0.35,Ideal,D,VS2,60.6,56.0,829,4.54,2.7603299999999997,2.21199999,3,6
0.35,Ideal,D,VS2,61.9,55.0,829,4.5,2.7978799999999993,2.2586938599999997,3,6
0.35,Premium,D,VS2,60.4,58.0,829,4.53,2.7512199999999982,2.1989284399999995,3,6
0.35,Ideal,D,VS2,60.7,56.0,829,4.56,2.7800599999999998,2.22770821,3,6
0.35,Ideal,D,VS2,61.8,55.0,829,4.53,2.808810000000001,2.2676922900000003,3,6
0.35,Premium,D,VS2,62.0,58.0,829,4.54,2.8209999999999997,2.28191,3,6
0.35,Ideal,D,VS2,61.6,56.0,829,4.53,2.7997199999999998,2.25755376,3,6
0.35,Ideal,D,VS2,62.4,57.0,829,4.51,2.829839999999999,2.2900300799999997,3,6
0.35,Ideal,E,VS1,61.6,57.0,829,4.5,2.7812399999999995,2.24262192,4,5
0.35,Premium,E,VS1,60.8,58.0,829,4.55,2.7755199999999993,2.2269580799999997,4,5
0.35,Ideal,D,VS2,61.3,56.0,829,4.54,2.7891500000000002,2.246384475,3,6
0.35,Ideal,D,VS2,60.9,57.0,829,4.51,2.75877,2.213340465,3,6
0.35,Ideal,E,VS1,61.2,56.0,829,4.53,2.778480000000001,2.23639488,4,5
0.35,Ideal,E,VS1,61.9,56.0,829,4.51,2.7978799999999993,2.26178886,4,5
0.35,Ideal,D,VS2,62.0,55.0,829,4.47,2.79,2.2506,3,6
0.45,Good,E,SI1,63.9,57.0,829,4.81,3.0895649999999995,2.5239110174999997,2,5
